Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1761.2277,16.5692,16.4254,0.1438,1.4075,15.7268,0.5867,15.1401,48.1596,16.7795,-0.0936,1761.2277,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1777.7969,16.5540,16.4177,0.1363,0.5677,16.3981,0.7317,15.6664,48.3699,16.6693,-0.2103,1777.7969,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1794.3509,16.8114,16.6740,0.1374,0.5242,16.7200,0.4291,16.2909,48.4852,16.6844,-0.1153,1794.3509,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1811.1623,18.7247,18.4436,0.2811,0.9674,18.9631,1.1582,17.8049,48.3582,16.6442,0.1270,1811.1623,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1829.8870,16.9050,16.6045,0.3005,1.8265,16.1677,0.8150,15.3527,46.2777,16.6662,2.0805,1829.8870,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1846.7920,16.6613,16.3731,0.2882,1.8125,16.0672,1.0372,15.0300,46.0389,16.6999,0.2388,1846.7920,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1863.4533,16.8587,16.5583,0.3004,17.0701,0.9590,0.7256,0.2334,46.0775,16.6325,-0.0386,1863.4533,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1880.3120,16.5535,16.2568,0.2967,16.7695,0.8937,0.6563,0.2374,45.8513,16.6651,0.2262,1880.3120,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1896.8655,16.4267,16.1280,0.2987,16.5668,1.2183,0.7185,0.4998,45.9629,16.6660,-0.1116,1896.8655,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1913.2922,16.6020,16.3120,0.2900,1.5722,15.9339,0.7605,15.1734,46.2022,16.6674,-0.2393,1913.2922,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1929.8942,17.0146,16.7454,0.2692,1.0626,16.3936,0.8108,15.5828,46.2676,16.6645,-0.0654,1929.8942,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1946.9088,16.6840,16.4079,0.2761,16.6674,0.4127,0.3848,0.0279,45.9175,16.6669,0.3501,1946.9088,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1963.5928,17.4952,17.2084,0.2868,16.5280,1.6138,0.8223,0.7915,45.9004,16.6664,0.0171,1963.5928,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1981.0880,16.2383,15.9379,0.3004,15.5609,1.1794,0.7678,0.4116,45.0716,16.6676,0.8288,1981.0880,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1997.3263,16.0436,15.7805,0.2631,15.3346,1.2174,0.7403,0.4771,45.5009,16.6630,-0.4293,1997.3263,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,2013.3699,16.8519,16.5654,0.2865,15.8048,1.6844,0.7415,0.9429,46.1203,16.6657,-0.6194,2013.3699,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,2030.2218,17.0276,16.7344,0.2932,15.5758,2.0657,0.7161,1.3496,45.9341,16.6744,0.1862,2030.2218,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,2047.2494,16.3006,16.0388,0.2618,0.7609,16.2839,1.0156,15.2683,45.5809,16.6597,0.3532,2047.2494,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,2063.5500,16.4184,16.1366,0.2818,0.8937,16.3284,1.0093,15.3191,45.9400,16.6657,-0.3591,2063.5500,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,2079.9684,17.1176,16.8293,0.2883,15.6150,2.1515,0.6864,1.4651,46.1873,16.6648,-0.2473,2079.9684,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,2097.0860,17.0796,16.7967,0.2829,4.2993,13.6643,0.7861,12.8782,45.7345,16.6727,0.4528,2097.0860,NA,NA,NA
